RespondantID,Brand,Cores,RAM,HardDrive,DSize,DQuality,TouchScreen,Rating
248,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,6
248,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,9
249,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,2
249,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
249,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,6
249,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,4
249,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,7
249,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,6
249,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,7
249,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,5
249,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,5
250,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,6
250,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,4
250,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,2
250,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,9
250,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,6
250,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,2
250,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,6
250,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,6
250,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,4
251,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,7
251,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,1
251,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,9
251,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
251,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,7
251,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,1
251,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,7
251,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,7
251,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,7
252,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,6
252,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,3
252,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,9
252,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,1
252,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,2
252,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
252,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,7
252,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
252,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
253,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,5
253,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,4
253,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,2
253,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,4
253,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,4
253,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,7
253,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,3
253,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,3
253,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,7
254,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,9
254,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,8
254,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,2
254,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,8
254,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,6
254,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
254,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,9
254,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,9
254,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,4
255,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,5
255,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,1
255,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,8
255,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,1
255,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,9
255,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,5
255,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,2
255,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,6
255,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,4
256,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
256,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,8
256,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,4
256,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
256,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,1
256,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,6
256,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,7
256,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,5
256,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,8
257,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,3
257,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,6
257,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,9
257,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,6
257,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
257,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,2
257,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,7
257,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,6
257,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,8
258,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,1
258,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
258,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,6
258,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,5
258,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,1
258,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,3
258,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,3
258,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,2
258,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,2
259,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,9
259,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,2
259,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,3
259,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,2
259,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,7
259,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
259,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,9
259,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
259,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,4
260,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,4
260,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,6
260,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,8
260,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,2
260,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,3
260,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,8
260,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,2
260,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,5
260,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,8
261,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,6
261,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,1
261,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,5
261,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,9
261,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,9
261,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,4
261,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,8
261,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
261,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,8
262,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,7
262,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,2
262,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,8
262,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,9
262,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,7
262,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,8
262,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,7
262,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,8
262,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,2
263,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,3
263,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,2
263,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,7
263,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,6
263,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
263,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,4
263,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,1
263,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,8
263,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,2
264,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,7
264,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
264,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,9
264,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,1
264,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
264,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,1
264,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,1
264,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,7
264,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,7
265,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,9
265,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,7
265,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,3
265,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,9
265,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,8
265,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,8
265,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,4
265,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,9
265,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,3
266,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,6
266,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
266,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,6
266,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,4
266,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,2
266,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
266,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
266,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,8
266,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,5
267,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
267,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,1
267,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,9
267,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,5
267,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,8
267,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,8
267,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,6
267,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,3
267,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,4
268,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,5
268,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,4
268,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,4
268,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,9
268,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,7
268,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,1
268,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,5
268,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,3
268,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,3
269,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,1
269,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,5
269,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,2
269,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,2
269,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,8
269,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,9
269,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,8
269,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,4
269,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,1
270,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,4
270,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,5
270,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
270,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,9
270,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,4
270,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,1
270,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,4
270,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,4
270,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,1
271,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,4
271,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
271,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,2
271,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,1
271,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,5
271,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,5
271,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,4
271,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,2
271,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,4
272,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,7
272,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,9
272,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,4
272,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,1
272,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,5
272,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,8
272,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,9
272,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,7
272,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,9
273,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,7
273,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,2
273,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,4
273,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,7
273,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
273,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,5
273,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,1
273,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,4
273,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,6
274,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
274,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,4
274,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,5
274,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,7
274,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,1
274,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,7
274,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,3
274,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,6
274,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,7
275,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,9
275,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,9
275,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,6
275,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,8
275,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,9
275,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,1
275,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,6
275,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,5
275,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,3
276,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,4
276,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,4
276,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,6
276,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,4
276,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,5
276,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,9
276,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,1
276,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,1
276,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,3
277,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,7
277,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,7
277,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,7
277,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,3
277,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,9
277,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,2
277,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,6
277,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,9
277,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
278,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,6
278,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,9
278,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,6
278,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,8
278,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,1
278,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,7
278,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,6
278,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,7
278,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,8
279,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,2
279,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,6
279,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,3
279,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,9
279,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,3
279,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,6
279,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,5
279,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,7
279,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,3
280,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,2
280,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,4
280,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,1
280,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,5
280,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,6
280,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,4
280,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,3
280,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,8
280,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,4
281,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,2
281,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,9
281,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,5
281,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
281,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,8
281,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,3
281,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,8
281,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,6
281,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,4
282,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,1
282,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,9
282,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,2
282,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,9
282,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,3
282,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,8
282,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,1
282,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,6
282,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,2
283,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
283,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,1
283,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,8
283,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,3
283,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,3
283,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,7
283,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,8
283,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,6
283,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
284,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
284,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,2
284,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,7
284,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,8
284,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,2
284,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,4
284,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,4
284,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
284,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,6
285,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,4
285,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,5
285,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,3
285,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,7
285,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,6
285,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,4
285,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,8
285,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
285,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,1
286,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,4
286,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,2
286,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,9
286,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
286,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,3
286,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,4
286,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,1
286,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,5
286,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
287,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,6
287,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,3
287,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,5
287,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,9
287,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,3
287,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,1
287,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,6
287,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,5
287,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
288,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,8
288,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,7
288,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,9
288,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,4
288,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,8
288,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,6
288,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,1
288,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
288,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,4
289,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,4
289,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,1
289,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,1
289,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,4
289,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,6
289,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,3
289,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,9
289,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,6
289,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,9
290,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,5
